Site_ID,Site_name_main,Site_name_other,Case_study_area,Unitary_Authority_County_Council,Parish_Community_Borough,HER_site_montype,Site_type,Site_type_simple,X_coord,Y_coord,Site_summary,len,Site_description,Site_URL,Site_context_ID,Number_graves_all,Number_graves_GG,Number_individuals_all,Number_individuals_GG,Source_of_data,Main_ID_type,Main_ID_value,Other_ID_type,Other_ID_value,Other_equivalent_data_source_EDS,EDS_ID_type,EDS_ID_value,new bm url,EDS_URL,Whimster_1981_site_number,Bristow_2001_site_number,AEMA_2016_site_number,Number_events
50086,Neavy Down,Bronze Age and Iron Age sites,Kent,KENT,"WINGHAM, DOVER, KENT",ROUND BARROW,ROUND BARROW,Round Barrow,624400,156400,Bronze Age and Iron Age sites. THe pipeline went through a slightly disturbed barrow but no definitive evidence of any burial and associated grave goods. ,154,"Iron Age and probable Neolithic pottery sherds, struck flakes, a fragment of glass and pit bones were uncovered along the course of a water pipe trench from Stourmouth to Adisham in 1960, between Wingham and Neavy Down (see map - sites 49-60).  At TR 244 564 in spoil from the trench, fragments of a beaker were found, dated tentatively to circa 1900 to 1800 B.C.  It is deduced that at this point the trench cut through the remains of a ploughed out barrow. (The following sites were also recorded along the course of the pipe- line: TR 25 NW 48, 49, 50, 51 and 52; TR 26 SE 15, 16, 17, 18 and 19.)(1)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE5995,,1,1,,1,HER_Kent,MonUID,MKE5995,PrefRef,TR 25 NW 53,,,,n/a,,,,,1
50087,Tilmanstone,Round Barrow near Tilmanstone,Kent,KENT,"EYTHORNE, DOVER, KENT",ROUND BARROW,ROUND BARROW,Round Barrow,628700,150500,"Barrow. A round barrow thirty feet in diameter with a surrounding ditch, containing two  cremations was discovered in 1911 on a ridge of a hill at Tilmanstone during extensions to the colliery. These were initially described as LBA or EIA but they were associated with an EBA slotted incense cup. ",297,"TR 287505. A round barrow thirty feet in diameter with a surrounding ditch, containing two L.B.A. or E.I.A. cremations was discovered in 1911 on a ridge of a hill at Tilmanstone during extensions to the colliery.  It is described in the T. W. Whiteley manuscript in the library of the Kent Archaeological Society. The burials were embedded ten feet into the chalk and were accompaniedby an incense cup, pottery vessels and animal and bird bones. The exact site of the barrow could not be determined during field investigation, nor could the present whereabouts of the finds, which were formerly in the Kent Collieries Museum at Dover and later removed to London.    (1)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE6060,,,1,2,2,HER_Kent,MonUID,MKE6060,PrefRef,TR 25 SE 19,,,,n/a,,,,,1
50088,Barham,Early medieval Kingston Downs barrow cemetery,Kent,KENT,"KINGSTON, CANTERBURY, KENT",BURIAL,BURIAL,Other funerary site (unspecified),620359,151873,"An extensive early medieval cemetery was excavated in 1767-73 by Faussett and by Thomas Wright in the 19th century. Further excavations at the site took place in the 20th century. The excavations revealed an extensive cemetery containing over 300 burials. More than 180 were buried in wooden coffins and most marked by small mounds, or barrows. Almost all were buried with their heads to the west. Numerous grave goods have been recovered including weapons, beads, Christian crosses and glass vessels. The most striking find was the famous 'Kingston Brooch' from a large mound containing the burial of a small woman. Fashioned of gold, with settings of garnet, blue glass and shell, its quality and condition are superb - even the back of the brooch is fabulous. It has been dated to the 7th century. The brooch s quality demonstrates the high Ievel of skill of the craftsmen around Faversham where the brooch originated   a truly Kentish masterpiece. It is now on display in the World Museum, Liverpool.Summary from record TR 25 SW 93:Large number of ring ditches (at least 40), all with small diameters, inserted into the junction where the course of the Roman road meets a trackway crossing north over Barham Downs.NOTE: Faussett recovered 'several prehistoric burial urns containing cremations' that were re-interred with Anglo-Saxon inhumation burials. This is interesting but vague. So likely the Saxon burials cut into and re-used EBA round barrows ",1459,"[TR 2020 5195] Tumuli [NR]    (1) An extensive ? 7th century Anglo Saxon inhumation cemetery, on the Western side of or Kingston Downs, was excavated 1767-1773 by Faussett and by Thomas Wright in the 19th century (5). Of the 308 graves opened, 183 contained remains of wooden coffins. All but 45 graves were marked by small mounds and with 14 exceptions, all were buried with the head to the west (2)(3).  Among the finds from Grave 205 was the 7th century Kingston Brooch, now in Liverpool Museum (4). A scramasax, with fragments of the wooden sheath adhering was found with an interment opened in 1842 on Barham Downs in the presence of the Revd. Beale Poste; it is in Maidstone Museum (6). In 1959, test trenches by Miss V. Evison, in 5 places along a 400 yard strip threatened by tree planting revealed 16 flat graves only 3 of which were undisturbed (5) Earlier cremations had been disturbed in 3 cases and the bones, collected in the original urns, were placed outside the coffins of the later burials.  An urn which is illustrated (2) appears to belong to the Kentish Bronze Age (3).   (2-6) This cemetery is now very largely ploughed down.  Only 7 mounds are surveyable and of these 2 (A) (B) are possible quarry spoil heaps and the 3rd (C) a possible field clearance heap. Published 25"" survey revised.    (7) During roadworks further Anglo Saxon graves were found at TR 200523, TR 203518 and TR 206515 (see TR 25 SW 1, 41, 42, 43)    (8) In 2013 more archaeological investigation took place in response to the laying of a rabbit proof fence. 16 graves were identified and 12 were excavated, with 10 containing human skeletal remains. They are thought to have been opened by Reverend Faussett. The graves were consistent with a late sixth to seventh century date range. Finds included on buckle, three knives, a copper alloy clip and sherds of glass (27)The grid refs. Of Auth. 8 are rather loose but there is now no means of improving them.  The main part of the cemetery is as described by Aldsworth, preserved under pasture.    (9) Notes on weapons and gold objects from the cemetery.    (10) Scheduled listing Kent 60.    (11) TR 202519.  Near the top of the steeper North West side of the hill near the road from Kingston to Ileden, above the Nailbourne, were a number of barrows.  In 1749 workmen digging chalk found 2 or 3 human skeletons.  One had a spear and some other weapons. Circa 1751.  13 small beads and a glass vessel were found with skeletons with their heads to the south. Circa 1755.  T. Barrett, the owner of the land, opened some of the tumuli rather cursorily and found some iron weapons and 2 glass urns. The 7th century use revealed 2 little equal-armed silver crosses in a richly furnished woman's grave which showed that it was at least partly Christian. None of the visible barrows was left undisturbed.    (12) Also found from the cemetery were a number of other objects.  The glassware consisted of 2 pouch bottles, 2 palm cups, 2 squat glass jars and a palm cup (13).  The pottery consisted of 2 biconical bowls and a bottle (14).  The metalwork consisted of 2 inlaid pieces of metalwork (15), a coptic bowl (16), Filigree pendants (17), a silver brooch (18), 2 gold foils (19) and 2 hanging bowls (20).  A bone comb (21) and weaving tablet (22) were also found.    (13-22) Details of the Kingstone Brooch.    (23) Additional bibliography.    (24)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE6204,,,2,3,2,HER_Kent,MonUID,MKE6204,PrefRef,TR 25 SW 14,,,,n/a,,,,,7
50090,Hope Bay Studios,late Bronze Age cremation,Kent,KENT,"RINGWOULD WITH KINGSDOWN, DOVER, KENT",BURIAL,Cremation Burial,Other funerary site (specific),637950,146600,"late Bronze Age cremation<gg_summary>: MBA in date, despite LBA assignation in HER (McNee 2012, 250)",102,"A late Bronze Age cremation in a bucket urn was found in April 1936 in a trench for a water main for two new bungalows on the chalk down halfa mile south of the Kingsdown Golf Club House and 30 yards from the edge of the cliff.  It was a hole 2' 3"" diameter cut 2' 6"" into the solid chalk and is now on display in Deal Castle Museum, Stebbing Collection. The site is shown by Stebbing (c) at approx. TR 39754660, where there are two bungalows called Hope Bay Studios.   (1)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE6640,,,1,,1,HER_Kent,MonUID,MKE6640,PrefRef,TR 34 NE 9,NRHE,HOBUID,467398,n/a,https://www.pastscape.org.uk/hob.aspx?hob_id=467398,,,,1
50091,Ringwould,"Two bowl barrows, Ringwould, excavated in 1872",Kent,KENT,"RINGWOULD WITH KINGSDOWN, DOVER, KENT",BOWL BARROW,BOWL BARROW,Round Barrow,636473,147064,"One of a closely-set pair of barrows close to the coast. they are set c.20m apart. A slightly oval bowl barrow with an earth and loose chalk capping over a flint layer covering a brick earth inner mound with a loose chalk core. Scattered throughout the mound were the bones and teeth of a horse. Above the flint layer was a cremation unaccompanied by grave goods. Just east of the centre of the barrow floor was a circular chalk-cut pit c0.45m deep containing a primary cremation beneath an inverted collared urn of the secondary series. On the heap of bones covered by this urn were two decorated pygmy vessels, one standing on the other. The larger was a miniature urn or food vessel. The smaller was an incense cup perforated by two small holes near the base, and contained a few fragments of some burnt substance resembling linen. Among the bones were 4 small beads of light green vitreous paste (faience?), one oblate and three segmented.To the east and south east were three secondary cremations beneath inverted urns in pits. One of these was beneath a Wessex biconical urn containing a slotted incense cup. This cremation was of an infant or young person.One cremation without grave goodsTwo barrows, 80 yds. apart on a ridge in Ringwould parish about a mile from the sea, were excavated by Woodruff in 1872. The westernmost was found to contain a cremation without an urn, and four under inverted urns. Nothing was found in the other except one pottery fragment. The relics, including a bead dateable to c.14th c. B.C., are in Maidstone Museum. These were both probably bowl-barrows and are situated on a downland ridge at a height of 230 ft. OD. Barrow 'A' measures about 15.0m in diameter and 1.4m in maximum height. There is no visible ditch. Barrow 'B' has apparently has been partly destroyed on the north west side and now measures about 10.0 - 16.0m transversely and 1.2m in maximum height. There is no visible ditch. Both barrows are under grass and in fair condition; each has a War Department 'star' on the top. A selection of the finds is on display in Maidstone Museum.",2095,"[TR 36444703, TR 36494708]  Tumuli  [NR]  (1) Two barrows, 80 yds. apart on a ridge in Ringwould parish about a milefrom the sea, were excavated by Woodruff in 1872.  The westernmost wasfound to contain a cremation without an urn, and four under inverted urns.  Nothing was found in the other except one pottery fragment. The relics, including a bead dateable to c.14th c. B.C., are in Maidstone Museum.  (2-5) These were both probably bowl-barrows and are situated on a downland ridge at a height of 230 ft. OD. 'A', at TR 36444703, measures about 15.0m in diameter and 1.4m in maximum height.  There is no visible ditch. 'B', at TR 36494708, apparently has been partly destroyed on the NW side and now measures about 16.0m NE - SW by 10.0m transversely and 1.2m in maximum height. There is no visible ditch. Both barrows are under grass and in fair condition; each has a War Department 'star' on the top. A selection of the finds is on display in Maidstone Museum. Resurveyed at 1:2500.   (6) ""In this slightly oval mound, about a mile from the sea, four large cinerary urns were found in cists cut in the chalk.  Three of the urnscontained burnt burials; in one was a pygmy cup and in another two such cups with three small segmented beads of light green colour and one oblete bead of the same material and colour"".  Detailed description of Faira bead.  (7) Additional bibliography.  (8,9)From the National Heritage List for England:DetailsThe monument includes a pair of bowl barrows each of which comprises an earthen mound encircled by a now-infilled quarry ditch. It also includes the area between the barrows which excavations on comparable sites have shown to be the location of further burials without covering mounds. The north-eastern example measures 17m in diameter and stands to a maximum height of 1.8m on the western side, diminishing to 0.5m on the eastern side as the ground level rises. There is no clear indication of the position of the ditch, which has been infilled by soil washed from the mound. Its near neighbour to the south-west has a slightly truncated mound measuring 19m NE-SW by 12m SE-NW and standing to 2.1m at its highest point. The oval shape is considered to be the result of changes caused by agricultural practices; the mound was originally circular. Like its neighbour, this example has no visible surrounding ditch, soil from the mound having filled it. Both of these barrows were partially excavated in 1872 by C. Woodruff and subsequently carefully reinstated. In the south-western mound were found four inverted pottery vessels containing ashes of cremated individuals as well as miniature pots and beads of blue glass-like material known as faience. Fragments of pottery were found in the north-eastern of the two mounds.Reasons for DesignationBowl barrows, the most numerous form of round barrow, are funerary monuments dating from the Late Neolithic period to the Late Bronze Age, with most examples belonging to the period 2400-1500 BC. They were constructed as earthen or rubble mounds, sometimes ditched, which covered single or multiple burials. They occur either in isolation or grouped as cemeteries and often acted as a focus for burials in later periods. Often superficially similar, although differing widely in size, they exhibit regional variations in form and a diversity of burial practices. There are over 10,000 surviving bowl barrows recorded nationally (many more have already been destroyed), occurring across most of lowland Britain. Often occupying prominent locations, they are a major historic element in the modern landscape and their considerable variation of form and longevity as a monument type provide important information on the diversity of beliefs and social organisations amongst early prehistoric communities. They are particularly representative of their period and a substantial proportion of surviving examples are considered worthy of protection.",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE6643,,,4,5,4,HER_Kent,MonUID,MKE6643,PrefRef,TR 34 NE 12,NRHE,HOBUID,467376,n/a,https://www.pastscape.org.uk/hob.aspx?hob_id=467376&sort=2&type=BARROW&typeselect=c&rational=a&class1=None&period=None&county=95788&district=95870&parish=95887&place=&recordsperpage=10&source=text&rtype=&rnumber=#,,,4335,2
50092,Eastling Wood,West of ,Kent,KENT,"SUTTON, DOVER, KENT",ROUND BARROW,ROUND BARROW,Round Barrow,630030,147660,"<gg_summary>: The barrow contained a minimum of eleven human burials including six in situ crouched inhumations and three cremations, one of which was urned. Five of the crouched inhumations were of juveniles, which is a high number.Eastling Wood, Phase 2 Grave 533 (Bennett et al 2014, 25): A crouched inhumation of a child was cut into the upper fill of the primary ring-ditch. This was dated by radiocarbon to the early Bronze Age (2265- 1910 cal BC; lab no 14126) and was not associated with grave goods.Phase 3 burials: Three inhumations and a cremation in a Collared Urn were of Early Bronze Age date (Graves 439, 729, 537 and 433). Three inhumations dated from the Middle Bronze Age (Graves 687, 439 and 479). The latest-dated burial was a cremation or 'placed' deposit found in a pit (Deposit 495) cutting Grave 687. This feature was dated to the later Bronze Age. The burials were located in two main clusters. Of these, Graves 687, 439, 729 and 433 were clearly associated with gg. Placed deposits 737 and 527 included hr and objects that might be considered as gg. Later (LBA) cremation deposit 495 is not recorded here. Animal bone was recovered from the upper fill of the grave pit but was only remotely associated with the cremation deposit and could easily be intrusive/a result of later infilling.",1321,"TR 30034766.  Ring ditch and other linear feature, west of Eastling Wood.  Air photo.   (1) Recorded at TR 3001 4762 by field survey in 1991. Circular soil marks recorded as a bronze age and later ring-ditch and a quarry. (2)The excavation exposed a subcircular earthwork consisting of a primary segmented ring-ditch and two later continuous concentrically arranged ring-ditches.  The earthwork appeared to have developed in four distinct phases (three involving structural modifications, one comprising a phase of structural disintegration) and contained a minimum of eleven human burials including six in situ crouched inhumations (one was wood-encoffined) and three cremations, one of which was urned.  Five of the crouched inhumations were of juveniles.  The apparently protracted first use of a barrow as a burial place exclusively for children is extremely rare.An intact and in-situ cremation vessel was recovered as were the sherds of an almost complete small ceramic cup The fragments of the cup had been deliberately re-buried along with a child's skull following the reuse of the grave for a later inhumation..Substantial quantities of residual purposely struck flints and finished implements were recovered from the secondary and upper ring-ditch fills, as were and animal bones, mostly of cattle.  The ceramic assemblage consists of a total of 267 potsherds, the majority of which were recoverd form the secondary and upper ring-ditch again. The barrow was cut by a Late IA straight flat bottomed ditch on a northeast-southwest alignment.  It may suggest that the barrow still represented a conspicuous landmark when the ditch was cut.(3-4)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE6887,,,4,11,5,HER_Kent,MonUID,MKE6887,PrefRef,TR 34 NW 187,,,,n/a,,,,4754,2
50094,Sholden Bank,early Iron Age cremations,Kent,KENT,"DEAL, DOVER, KENT",BURIAL,Cremation Burial,Other funerary site (specific),635640,151860,"Early Iron Age cremations<Stebbing, W. 1936, 235-6>:The housing site on Sholden Bank between Deal and Great Mongeham parishes, and referred to as in the latter parish in Vol. XLVII, p. 245, has now given evidence of occupation during this period. Workmen laying a water main along a new road cut into a cremation deposited in a large bucket urn. This was ornamented with two raised cordons finger-impressed. Many missing fragments have unfortunately prevented exact measurements being taken. A short section of a deep V-shaped trench has been opened up near the above burial but proved barren except for a few burnt flints.NB broad date relates to unclear date assignation for this burial (bucket urn implies later BA; but described as EIA). A MBA date is assigned here based on the pot description - since the EIA date was assigned in the mid 20th century it seems unlikely to be relevant now.",899,"[TR 35645186] Urn found c. A.D. 1936 [T.I.] (1) An Early Iron Age cremation in a large bucket urn was found in 1936 by workmen laying a water main on the new housing estate at Sholden Bank, between Deal and Great Mongeham. (2) The siting was confirmed on a plan at the Waterworks. (3)Additonal Info (6)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE7310,70316,,1,,1,HER_Kent,MonUID,MKE7310,PrefRef,TR 35 SE 8,,,,n/a,,,,,1
50095,Deal Mongeham Primary School,Crouched burial with B2 beaker,Kent,KENT,"DEAL, DOVER, KENT",BURIAL,BURIAL,Other funerary site (unspecified),635760,151930,Crouched burial with B2 beaker'; local or regionally-derived type ,66,"In February 1949, during excavations for the foundations of the new Deal Mongeham County Primary School, a crouched burial was found at a depth of about 5.5 feet in a pit dug into the chalk and orientated ENE-WSW at approx TR 35765193. The  burial was accompanied by a barrel-shaped B2 beaker with incised lines and a cordon below the rim, and possibly by a second. The beaker was dated to c1000 BC. The beaker and skull are in Deal Castle Museum (Stebbing Collection). (1)Additional Info(5)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE7311,,1,1,1,1,HER_Kent,MonUID,MKE7311,PrefRef,TR 35 SE 9,,,,n/a,,,,,1
50096,Denne's Brickfield,Probable Bronze Age cremation,Kent,KENT,"DOVER, DOVER, KENT",BURIAL,Cremation Cemetery,Cremation Cemetery,637000,152000,Probable Bronze Age cremations<gg_summary> No detail or figures of the pots so they could date to any point in the BAFive urns with burnt earth and calcined bones. In the 'V'-shaped cavity were five urns surrounded by large flints. V-shaped suggests possible ditch? ,270,"In G Denne's brickfield, Mill Road, Deal, five roughly made urns were found in a V-shped cavity 4 feet deep. One contained a  stone grain crusher and all doubtless contained calcined bones but they collapsed and there is no definite information on this. There was a layer of flint flakes between the urns and the surface and the cavity had been filled up with burnt earth mixed with flint flakes.  (1) G. Denne of Deal owned several brick-earth pits in Mill Road during the early part of this century (see TR 35 SE 35,58,59). None of these pits are noted  as the site of Bronze Age finds either on the late Mr W.P.D. Stebbings MS 2""map or on the 2.5"":1 mile Distribution Map compiled by Dunning and Stebbing in Deal Castle Museum. G.C. Denne of Deal were unable to help and no further information was gained during fieldwork. (2)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE7327,,,1,5,5,HER_Kent,MonUID,MKE7327,PrefRef,TR 35 SE 25,,,,n/a,,,,,1
50097,Deal Cemetery,Late Iron Age - 2nd Century AD Cremation Cemetery,Kent,KENT,"DEAL, DOVER, KENT",CREMATION CEMETERY,Cremation Cemetery,Cremation Cemetery,636920,151440,"Possible small cremation cemetery with Late Iron Age origins. Four, known, cremations have been found so far. Two dating to pre-Conquest/Claudian date and two to Late 2nd century AD.<gg_summary>: La Tene III (and Roman) cremation burials, discovered periodically while grave digging over the late 19th and 20th centuries. Two recovered in the 1990s were recorded in detail (Parfitt 1999; 2001).",397,"A late 2nd century AD cremation burial or probably burials was discovered in Deal Cemetery in 1893 when the grave for William Henry Child (No WL4) was being dug. This grave is at TR 36955153. The group contained eight pots, including 4 of Samian ware, on display in Deal Town Hall Museum, includes burial urns and dishes, Samian cups forms 29 and 33 and paterae. The urns contained bones and black earth.  The burial was cut into the top of an earlier ditch running north-east by south-west. It measured approximately 3.66m in width and 3.5m to 3.66m in depth and seen in adjacent graves. This ditch could be connected with the Iron Age burials or possible nearby site(1)In  September 1987 another cremation was found comprising two pottery vessels.  The cremation urn was a narrow-necked jar with an everted, slightly thickened rim.  The grog tempered fabric is typical of the native Belgic wares of East Kent and dates to around the mid 2nd century AD.  The other vessel is a ring necked flagon with a single four-ribbed handle and a globular body (Southwark Type I.B 8 Marsh & Tyers 1978) and dates to the mid to late 2nd century. The finds were sent to Dover Museum. These burials suggest that this is an area of a small cremation cemetery.  There is also evidence of earlier Iron Age (TR 35 SE 415) occupation activity and Neolithic activity (TR 35 SE 416).(8)In 1997 and 1998 two further cermation burials (Approximate location TR36915136) were found in the southern area of Deal Cemetery during grave digging.  The 1997 burial (Modern grave 2E 6142) contained two unburnt Colchester brooches and five pots, including an imported ovoid beaker in Terra Rubra.  It is clear that the cremated bone had never been held within any of the pots with the pots resting on top.  The bones seem to have been from a young adult female.The 1998 burial, found 3.25m away (Grave 2E 6142) was represented by two near complete vessels and parts from three others.  All of local grog-tempered ware.(9-10)Additional Info (2- 7)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE7336,70317,,2,,2,HER_Kent,MonUID,MKE7336,PrefRef,TR 35 SE 34,NRHE,HOBUID,468454,n/a,,,,,2
50098,Mill Hill,"Iron Age, Roman and Anglo-Saxon burials",Kent,KENT,"DEAL, DOVER, KENT",BURIAL,Funerary Site,Other funerary site (unspecified),636240,150810,"Mixed Iron Age, Romano-British and early medieval burials and cremations found at Mill Hill, Deal. Several Iron Age burials were found at the end of the 19th century and beginning of the 20th. A number of finds were recovered including bronze spoons, brooches, a toilet set, an urn and a conical pot, all dating to the first century BC. Excavations since that time have discovered Roman cremations and Saxon burials accompanied by grave goods. Most of the finds were displayed at the Deal Castle museum. In 1988 an isolated Iron Age warrior burial was found. The male skeleton wore a crown and was accompanied by an iron sword with bronze and coral fittings, a bronze brooch and a shield.<gg_summary>: In addition to the IA warrior burial, three main groups of Iron Age burials were identified during rescue excavations between 1984-1989. The findings from this excavation, and earlier discoveries at the site are summarised and described in detail in Parfitt (1995). The main recorded components of the cemetery are:1) The warrior burial (Grave 112) <Celtic Art db>2) The central cemetery, clustered around an earlier round barrow (15 burials; 6 with gg)3) The south-western cemetery (28 burials, one of which is a horse burial; 7 with gg)4) The south-eastern cemetery (4 burials; 2 with gg)5) Poorly recorded grave goods recovered in the vicinity of a chalk quarry throughout the 20th century. Of these, the 5 definite graves are recorded separately. Finds with unknown associations (Artefacts 1, 10, 16-7, 21-3; objects from Contexts 4-5, 7 and 9) are recorded in a group record with an MNI of one further burial (type unknown).<NRHE HOBUID: 468499; https://www.pastscape.org.uk/hob.aspx?hob_id=468499&sort=2&type=&typeselect=c&rational=a&class1=None&period=-800|43|IRON%20AGE|17|0&county=95788&district=None&parish=None&place=Mill%20Hill&yearfrom=-800&yearto=43&recordsperpage=10&source=text&rtype=&rnumber=#><NRHE HOBUID: 468537; https://www.pastscape.org.uk/hob.aspx?hob_id=468537&sort=2&type=&typeselect=c&rational=a&class1=None&period=None&county=None&district=None&parish=None&place=&recordsperpage=10&source=text&rtype=monument&rnumber=468537#><Celtic Art db: https://doi.org/10.5284/1000086>",2216,"[TR 36235084]. Belgic Urnfield found AD 1898 [NAT].  (1) Several Belgic inhumations were uncovered in 1898, 1904 and 1909 during digging for chalk in G.H. Denne's chalkpit near the waterworks in Mill Hill, Deal.  The published site agrees with a sketch plan probably made at the time (a).  On display in Deal Castle Museum (Deal Town Hall Collection), are two bronze spoons found with one of the burials, also two Belgic grave groups which include five fibulae, three brooches a toilet set, a pedestal urn, a pedestal bowl and a conical pot with moulded base, all C1 BC (see illustration card no 1). A Belgic butt-beaker found in this pit c 1885 is also on display.  C1 AD.  Further developments of the pit eastwards uncovered three Saxon burials.  Grave goods included a necklace, disc brooch, bronze knife blade, iron buckle, shield boss and plates etc.  A sherd of a C7 Frankish pot in display in Deal Castle Museum (Stebbing Collection) may come from this site.  Further E a ?Ro burial was uncovered.  There were some bone fragments and a number of large teeth, but no associated grave goods.  Nearby, several burials, mostly RB cremations arranged close together in a semi-circle, and found 1912-1915, produced some fine Samian ware, including a large bowl D29, Upchurch urns and red handled bottles, also two bow-shaped fibulae (see illustration card no 2).  One fibula was sent to the BM.  The remainder of the finds are on display in Deal Castle Museum (from The Deal Town Hall Collection).  All the finds were made within an area centred at TR 36245081, sited from the above mentioned sketch plan (a).  The chalk pit, disused for many years, is in process of being filled in with rubbish.(2) IA 'warrior' burial fd as isolated find at TR 3625 5078 by Dover Arch Group in 1988 at new housing estate off St Richards Road Mill Hill. Aligned NW-SE male skeleton with bronze head band, iron sword with cast bronze suspension loop with coral beads, bronze brooch and v-shaped corner mountings of a shield. (3)Additional Info (7).",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE7353,70318,55,22,50,22,HER_Kent,MonUID,MKE7353,PrefRef,TR 35 SE 51,British Museum,Accession No.,,https://www.britishmuseum.org/collection/term/x95750,http://www.britishmuseum.org/research/collection_online/search.aspx?images=true&place=6670&matcult=15905,Appendix A.2/32; Appendix F/119,1227; 950; 1274,,2
50099,Great Mongeham,Bronze Age barrow and inhumation burials,Kent,KENT,"DEAL, DOVER, KENT",ROUND BARROW,ROUND BARROW,Round Barrow,635524,151557,"Bronze Age barrow and inhumation burials.<gg_summary>: truncated inhumation burials found and recorded 'in highly unsatisfactory conditions' during machining in advance of development. Only a single rim sherd from a collared urn was found in association with the two excavated graves. However Philps (2012, 224) suggests this is likely to represent an original grave good so it is recorded here. No finds were recovered in association with the other two burials from this site.",479,"TR 355 515 Bronze Age discoveries at Deal.  During development of a site at St Richard's Road, Deal, for housing, a ring ditch enclosing two inhumations of probable Bronze Age date was located and recorded. This was subsequently destroyed by the development.  (1)Additional Info (2)Excavated in 1977 by the Kent Archaeological Rescue Unit when the houses on the site were being built. Traces of a ring ditch, possibly recut three times, were found, describing a barrow of about 26m across. Two crouched inhumations were excavated on the eastern side of the barrow, within the ring ditch on the mound itself. A third burial was recovered by workmen from a foundation trench towards the centre of the mound and may represent the primary burial. (3)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE7382,,3,1,,1,HER_Kent,MonUID,MKE7382,PrefRef,TR 35 SE 80,,,,https://www.britishmuseum.org/collection/term/x95750,,,,,1
50100,Fiveways,Bronze Age burial,Kent,KENT,"DOVER, DOVER, KENT",BURIAL,BURIAL,Other funerary site (unspecified),636000,151000,"Bronze Age burial. Stebbing 1951: 150 <<a Crouched Burial in chalk was cut through by a power digger. Depth 5 ft. 8 in. at the east end, 5 ft. 2 in. at the west end. Theorientation of the roughly oval grave was E. by N.E. and S. by S.W. These included fragments of the skull and lower jaw. With these were sherds of a small food vessel, now under restoration at the Ministry of Works ; and of possibly a second.>>Note Food Vessels quite rare in Kent and this one is a coarsely made example ",493,"(TR 361 517 Sited to place name only).  A Bronze Age burial with food vessels was discovered behind Mr W.P.D. Stebbing's house at Fiveways, Upper Deal.  (1)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE7384,,,1,,1,HER_Kent,MonUID,MKE7384,PrefRef,TR 35 SE 82,,,,https://www.britishmuseum.org/collection/term/x95750,,,,4757,1
50102,King Edward Avenue,Bronze Age barrow,Kent,KENT,"BROADSTAIRS AND ST PETERS, THANET, KENT",ROUND BARROW,Round Barrow,Round Barrow,639260,167650,Fragments of an inverted cremation urn were found within a suspected double ring ditch Bronze Age barrow during the construction of King Edward Avenue in 1909. A number of holes in two parallel lines were found at the time c.40 metres to the north-west. The urn is on exhibition in Margate Public Library. There is no record of subsequent finds from the area which is now fully developed.,388,"[TR 39266765] Tumulus (NR] (Site of) (NAT) (1) Fragments of a Hallstatt urn of Aurith type were ""recovered from a shallow grave-pit within a structure of two concentric V-shaped ditches not unlike a disc barrow"", (2) when King Edward Avenue, Broadstairs, was being constructed in 1909.  Fifteen holes in two parallel lines were found 40 yds to the north-west. [See plan - AP/LP/62/116.] (2-4 and 10). This urn is on exhibition in Margate Public Library, presented by H Hurd.  There is no record of subsequent finds from the area which is fully developed.  (5) TR 393677 (sited to nearest 50m Bronze Age barrow Site no 124.  (6) Probable Middle Bronze Age burial from King Edward Avenue, Broadstairs.  Primary deposit at the centre of a double-ring barrow consisting of an inverted urn presumably over a cremation.  (7) TR 394675 (sic) A mid Bronze Age cremation burial in a double ring ditch barrow with an inverted urn of unusual style was excavated here. (8)",http://webapps.kent.gov.uk/KCC.ExploringKentsPast.Web.Sites.Public/SingleResult.aspx?uid=MKE7589,,,1,,1,HER_Kent,MonUID,MKE7589,PrefRef,TR 36 NE 9,NRHE,HOBUID,468821,https://www.britishmuseum.org/collection/term/x95750,https://www.pastscape.org.uk/hob.aspx?hob_id=468821,,,,1
